date,opponent,home,b2b,result,MIN,PTS,AST,REB,TRB,STL,BLK,TOV,FG,FGA,3P,3PA,FT,FTA,MP
2018-12-08,MEM,False,True,"W, 111-88",22:56,4.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,9.0,0.0,5.0,0.0,0.0,
2018-12-10,MIA,True,False,"W, 108-105",37:06,10.0,4.0,7.0,7.0,3.0,2.0,1.0,4.0,11.0,1.0,3.0,1.0,2.0,
2018-12-13,HOU,False,False,"L, 111-126",34:56,7.0,8.0,3.0,3.0,1.0,0.0,3.0,3.0,9.0,0.0,6.0,1.0,2.0,
2018-12-15,CHO,False,False,"W, 128-100",34:52,16.0,10.0,10.0,10.0,5.0,1.0,2.0,7.0,11.0,2.0,4.0,0.0,0.0,
2018-12-16,WAS,False,True,"L, 110-128",34:27,10.0,4.0,5.0,5.0,3.0,2.0,4.0,4.0,11.0,2.0,7.0,0.0,0.0,
2018-12-18,BRK,False,False,"L, 110-115",39:25,23.0,3.0,6.0,6.0,2.0,0.0,3.0,9.0,16.0,5.0,9.0,0.0,2.0,
2018-12-21,NOP,True,False,"W, 112-104",26:09,12.0,2.0,5.0,5.0,0.0,0.0,2.0,5.0,10.0,2.0,6.0,0.0,0.0,
2018-12-23,MEM,True,False,"L, 99-107",27:17,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,10.0,0.0,7.0,0.0,0.0,
2018-12-25,GSW,False,False,"W, 127-101",24:11,6.0,4.0,3.0,3.0,0.0,0.0,2.0,2.0,6.0,1.0,4.0,1.0,2.0,
2018-12-27,SAC,False,False,"L, 116-117",36:50,20.0,12.0,9.0,9.0,2.0,1.0,2.0,8.0,13.0,4.0,6.0,0.0,0.0,
2018-12-28,LAC,True,True,"L, 107-118",42:42,19.0,6.0,5.0,5.0,1.0,0.0,4.0,7.0,16.0,3.0,8.0,2.0,2.0,
2018-12-30,SAC,True,False,"W, 121-114",31:21,13.0,6.0,2.0,2.0,0.0,0.0,2.0,6.0,14.0,1.0,6.0,0.0,4.0,
2019-01-02,OKC,True,False,"L, 100-107",35:16,3.0,7.0,4.0,4.0,1.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,5.0,
2019-01-04,NYK,True,False,"L, 112-119",33:43,17.0,2.0,6.0,6.0,2.0,1.0,6.0,6.0,13.0,5.0,7.0,0.0,2.0,
2019-01-06,MIN,False,False,"L, 86-108",22:38,0.0,4.0,6.0,6.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,
2019-01-07,DAL,False,True,"W, 107-97",37:07,21.0,5.0,7.0,7.0,2.0,0.0,2.0,8.0,15.0,4.0,8.0,1.0,4.0,
2019-01-09,DET,True,False,"W, 113-100",34:40,5.0,11.0,5.0,5.0,2.0,1.0,2.0,2.0,6.0,1.0,4.0,0.0,0.0,
2019-01-11,UTA,False,False,"L, 95-113",31:14,7.0,6.0,7.0,7.0,2.0,0.0,1.0,3.0,13.0,1.0,5.0,0.0,0.0,
2019-01-13,CLE,True,False,"L, 95-101",40:41,13.0,8.0,9.0,9.0,2.0,0.0,1.0,5.0,14.0,2.0,8.0,1.0,2.0,
2019-01-15,CHI,True,False,"W, 107-100",37:48,19.0,6.0,8.0,8.0,2.0,0.0,3.0,8.0,17.0,3.0,7.0,0.0,0.0,
2019-01-17,OKC,False,False,"W, 138-128 (OT)",33:03,18.0,10.0,6.0,6.0,1.0,0.0,4.0,7.0,17.0,4.0,10.0,0.0,0.0,
2019-01-19,HOU,False,False,"L, 134-138 (OT)",21:59,8.0,11.0,3.0,3.0,1.0,1.0,1.0,4.0,7.0,0.0,3.0,0.0,0.0,
