date,opponent,home,b2b,result,MIN,PTS,AST,REB,TRB,STL,BLK,TOV,FG,FGA,3P,3PA,FT,FTA,MP
2015-03-24,POR,False,True,"W, 122-108",35:26,33.0,10.0,2.0,2.0,1.0,0.0,2.0,13.0,22.0,5.0,9.0,2.0,2.0,
2015-03-27,MEM,False,False,"W, 107-84",34:14,38.0,10.0,3.0,3.0,3.0,1.0,4.0,12.0,22.0,8.0,12.0,6.0,6.0,
2015-03-28,MIL,False,True,"W, 108-95",30:24,25.0,6.0,4.0,4.0,1.0,0.0,6.0,8.0,13.0,6.0,9.0,3.0,3.0,
2015-03-31,LAC,False,False,"W, 110-106",36:11,27.0,4.0,1.0,1.0,1.0,0.0,3.0,8.0,15.0,4.0,6.0,7.0,7.0,
2015-04-02,PHO,True,False,"W, 107-106",33:32,28.0,5.0,8.0,8.0,0.0,0.0,6.0,10.0,22.0,6.0,11.0,2.0,2.0,
2015-04-04,DAL,False,False,"W, 123-110",27:27,11.0,3.0,4.0,4.0,1.0,0.0,1.0,4.0,12.0,1.0,4.0,2.0,3.0,
2015-04-05,SAS,False,True,"L, 92-107",30:03,24.0,6.0,4.0,4.0,1.0,0.0,4.0,9.0,17.0,5.0,10.0,1.0,2.0,
2015-04-07,NOP,False,False,"L, 100-103",34:45,25.0,9.0,6.0,6.0,1.0,0.0,2.0,9.0,18.0,5.0,8.0,2.0,2.0,
2015-04-09,POR,True,False,"W, 116-105",35:13,45.0,10.0,2.0,2.0,0.0,0.0,4.0,17.0,23.0,8.0,13.0,3.0,3.0,
2015-04-11,MIN,True,False,"W, 110-101",35:26,34.0,7.0,4.0,4.0,4.0,0.0,3.0,11.0,21.0,5.0,11.0,7.0,8.0,
2015-04-13,MEM,True,False,"W, 111-107",29:17,15.0,8.0,4.0,4.0,1.0,0.0,3.0,6.0,10.0,3.0,6.0,0.0,0.0,
2015-04-15,DEN,True,False,"W, 133-126",19:20,10.0,7.0,4.0,4.0,5.0,0.0,2.0,4.0,10.0,2.0,4.0,0.0,0.0,
2015-10-27,NOP,True,False,"W, 111-95",35:37,40.0,7.0,6.0,6.0,2.0,0.0,2.0,14.0,26.0,5.0,12.0,7.0,7.0,
2015-10-30,HOU,False,False,"W, 112-92",27:24,25.0,6.0,7.0,7.0,1.0,0.0,1.0,9.0,15.0,4.0,9.0,3.0,4.0,
2015-10-31,NOP,False,True,"W, 134-120",35:38,53.0,9.0,4.0,4.0,4.0,0.0,2.0,17.0,27.0,8.0,14.0,11.0,11.0,
2015-11-02,MEM,True,False,"W, 119-69",28:24,30.0,3.0,3.0,3.0,3.0,1.0,3.0,10.0,16.0,4.0,8.0,6.0,6.0,
2015-11-04,LAC,True,False,"W, 112-108",32:38,31.0,4.0,5.0,5.0,1.0,0.0,0.0,8.0,17.0,7.0,11.0,8.0,9.0,
2015-11-06,DEN,True,False,"W, 119-104",34:39,34.0,10.0,7.0,7.0,3.0,1.0,4.0,12.0,22.0,8.0,16.0,2.0,3.0,
2015-11-07,SAC,False,True,"W, 103-94",39:08,24.0,3.0,6.0,6.0,2.0,0.0,6.0,8.0,18.0,2.0,10.0,6.0,7.0,
2015-11-09,DET,True,False,"W, 109-95",36:50,22.0,5.0,5.0,5.0,3.0,0.0,5.0,7.0,18.0,3.0,7.0,5.0,6.0,
2015-11-11,MEM,False,False,"W, 100-84",34:30,28.0,5.0,5.0,5.0,5.0,1.0,4.0,9.0,21.0,3.0,10.0,7.0,7.0,
2015-11-12,MIN,False,True,"W, 129-116",37:42,46.0,4.0,5.0,5.0,2.0,0.0,3.0,15.0,25.0,8.0,13.0,8.0,8.0,
2015-11-14,BRK,True,False,"W, 107-99 (OT)",43:44,34.0,6.0,3.0,3.0,1.0,0.0,4.0,13.0,31.0,5.0,16.0,3.0,3.0,
2015-11-17,TOR,True,False,"W, 115-110",39:35,37.0,9.0,2.0,2.0,2.0,0.0,7.0,13.0,23.0,5.0,10.0,6.0,7.0,
2015-11-19,LAC,False,False,"W, 124-117",36:46,40.0,4.0,11.0,11.0,3.0,0.0,7.0,11.0,22.0,6.0,14.0,12.0,12.0,
2015-11-20,CHI,True,True,"W, 106-94",36:05,27.0,4.0,5.0,5.0,4.0,0.0,6.0,9.0,20.0,3.0,11.0,6.0,6.0,
2015-11-22,DEN,False,False,"W, 118-105",27:37,19.0,7.0,4.0,4.0,3.0,0.0,4.0,8.0,16.0,3.0,8.0,0.0,0.0,
