date,opponent,home,b2b,result,MIN,PTS,AST,REB,TRB,STL,BLK,TOV,FG,FGA,3P,3PA,FT,FTA,MP
2023-11-14,DEN,False,False,"L, 108-111",40:18,35.0,3.0,7.0,7.0,3.0,0.0,1.0,13.0,26.0,4.0,11.0,5.0,5.0,
2023-11-17,HOU,True,False,"W, 106-100",40:06,23.0,3.0,8.0,8.0,2.0,1.0,3.0,8.0,22.0,4.0,10.0,3.0,3.0,
2023-11-20,SAS,False,False,"W, 124-99",31:52,28.0,6.0,5.0,5.0,1.0,0.0,2.0,11.0,16.0,4.0,8.0,2.0,2.0,
2023-11-22,SAS,False,False,"W, 109-102",36:02,24.0,3.0,8.0,8.0,2.0,0.0,2.0,8.0,23.0,4.0,12.0,4.0,4.0,
2023-11-24,NOP,True,False,"L, 106-116",38:38,34.0,2.0,8.0,8.0,0.0,0.0,2.0,14.0,30.0,4.0,12.0,2.0,3.0,
2023-11-25,DAL,True,True,"W, 107-88",36:18,25.0,4.0,9.0,9.0,0.0,0.0,1.0,9.0,19.0,2.0,5.0,5.0,5.0,
2023-11-27,DEN,True,False,"L, 104-113",36:44,6.0,4.0,8.0,8.0,1.0,1.0,3.0,2.0,13.0,0.0,4.0,2.0,2.0,
2023-11-29,SAC,False,False,"W, 131-117",39:51,19.0,7.0,3.0,3.0,0.0,0.0,1.0,7.0,18.0,4.0,9.0,1.0,2.0,
2023-11-30,GSW,False,True,"L, 114-120",37:19,15.0,10.0,1.0,1.0,0.0,0.0,1.0,6.0,18.0,3.0,10.0,0.0,0.0,
2023-12-02,GSW,True,False,"W, 113-112",38:05,25.0,6.0,6.0,6.0,1.0,0.0,1.0,8.0,17.0,4.0,8.0,5.0,5.0,
2023-12-06,DEN,True,False,"W, 111-102",38:14,25.0,1.0,8.0,8.0,0.0,1.0,2.0,8.0,20.0,5.0,9.0,4.0,4.0,
2023-12-08,UTA,False,False,"W, 117-103",37:27,20.0,2.0,3.0,3.0,6.0,1.0,1.0,8.0,13.0,2.0,5.0,2.0,3.0,
2023-12-11,POR,True,False,"W, 132-127",41:20,20.0,8.0,8.0,8.0,1.0,1.0,1.0,7.0,17.0,2.0,8.0,4.0,4.0,
2023-12-12,SAC,True,True,"W, 119-99",15:50,9.0,1.0,6.0,6.0,2.0,0.0,3.0,3.0,7.0,2.0,5.0,1.0,1.0,
2023-12-16,NYK,True,False,"W, 144-122",31:13,25.0,7.0,4.0,4.0,2.0,0.0,2.0,11.0,18.0,3.0,6.0,0.0,0.0,
2023-12-18,IND,False,False,"W, 151-127",31:29,27.0,4.0,3.0,3.0,1.0,1.0,1.0,9.0,21.0,5.0,11.0,4.0,4.0,
2023-12-21,OKC,False,False,"L, 115-134",28:49,22.0,4.0,4.0,4.0,1.0,1.0,1.0,7.0,14.0,5.0,8.0,3.0,3.0,
2023-12-23,BOS,True,False,"L, 108-145",29:39,21.0,2.0,3.0,3.0,1.0,2.0,1.0,9.0,17.0,3.0,7.0,0.0,0.0,
2023-12-26,CHO,True,False,"W, 113-104",37:13,25.0,4.0,4.0,4.0,0.0,0.0,3.0,10.0,25.0,5.0,11.0,0.0,0.0,
2023-12-29,MEM,True,False,"W, 117-106",35:44,23.0,3.0,7.0,7.0,1.0,0.0,4.0,8.0,21.0,2.0,8.0,5.0,6.0,
2024-01-01,MIA,True,False,"W, 121-104",33:46,23.0,2.0,3.0,3.0,1.0,0.0,3.0,7.0,14.0,3.0,8.0,6.0,6.0,
2024-01-03,PHO,False,False,"W, 131-122",36:48,33.0,3.0,7.0,7.0,2.0,0.0,1.0,8.0,14.0,5.0,10.0,12.0,14.0,
2024-01-05,NOP,False,False,"W, 111-95",29:39,24.0,1.0,7.0,7.0,0.0,1.0,2.0,9.0,15.0,6.0,10.0,0.0,0.0,
2024-01-07,LAL,False,False,"L, 103-106",38:26,22.0,3.0,4.0,4.0,5.0,1.0,3.0,8.0,18.0,4.0,11.0,2.0,2.0,
2024-01-08,PHO,True,True,"W, 138-111",31:20,25.0,0.0,7.0,7.0,1.0,0.0,1.0,10.0,19.0,4.0,9.0,1.0,2.0,
2024-01-10,TOR,True,False,"W, 126-120",38:16,29.0,6.0,7.0,7.0,2.0,1.0,0.0,12.0,22.0,5.0,9.0,0.0,0.0,
2024-01-12,MEM,False,False,"W, 128-119",34:37,37.0,1.0,3.0,3.0,2.0,0.0,4.0,12.0,18.0,7.0,10.0,6.0,6.0,
2024-01-14,MIN,False,False,"L, 105-109",42:14,16.0,3.0,4.0,4.0,0.0,0.0,1.0,5.0,19.0,4.0,13.0,2.0,2.0,
2024-01-16,OKC,True,False,"W, 128-117",34:28,38.0,5.0,7.0,7.0,3.0,0.0,0.0,15.0,24.0,6.0,12.0,2.0,4.0,
2024-01-21,BRK,True,False,"W, 125-114",35:42,12.0,1.0,7.0,7.0,1.0,0.0,1.0,5.0,17.0,2.0,7.0,0.0,0.0,
2024-01-23,LAL,True,False,"W, 127-116",29:36,17.0,3.0,5.0,5.0,0.0,1.0,4.0,8.0,12.0,1.0,2.0,0.0,0.0,
2024-01-26,TOR,False,False,"W, 127-107",28:19,21.0,1.0,2.0,2.0,1.0,2.0,2.0,6.0,15.0,3.0,9.0,6.0,7.0,
2024-01-27,BOS,False,True,"W, 115-96",22:29,17.0,1.0,6.0,6.0,2.0,0.0,1.0,5.0,11.0,3.0,6.0,4.0,4.0,
2024-01-29,CLE,False,False,"L, 108-118",27:11,13.0,3.0,5.0,5.0,2.0,1.0,2.0,3.0,11.0,0.0,5.0,7.0,8.0,
2024-02-02,DET,False,False,"W, 136-125",27:20,18.0,7.0,4.0,4.0,3.0,1.0,0.0,8.0,16.0,2.0,5.0,0.0,0.0,
2024-02-04,MIA,False,False,"W, 103-95",32:55,15.0,4.0,7.0,7.0,1.0,1.0,4.0,3.0,13.0,3.0,10.0,6.0,6.0,
2024-02-05,ATL,False,True,"W, 149-144",32:27,18.0,5.0,3.0,3.0,2.0,0.0,1.0,7.0,13.0,3.0,5.0,1.0,2.0,
2024-02-07,NOP,True,False,"L, 106-117",28:21,7.0,4.0,1.0,1.0,2.0,0.0,3.0,3.0,15.0,0.0,8.0,1.0,1.0,
2024-02-10,DET,True,False,"W, 112-106",36:11,33.0,3.0,5.0,5.0,3.0,0.0,1.0,14.0,24.0,4.0,13.0,1.0,1.0,
2024-02-12,MIN,True,False,"L, 100-121",29:47,18.0,3.0,6.0,6.0,1.0,0.0,0.0,5.0,16.0,2.0,8.0,6.0,6.0,
2024-02-14,GSW,False,False,"W, 130-125",32:57,24.0,5.0,5.0,5.0,2.0,1.0,2.0,8.0,17.0,1.0,7.0,7.0,8.0,
2024-02-22,OKC,False,False,"L, 107-129",35:51,14.0,6.0,7.0,7.0,1.0,0.0,0.0,6.0,16.0,2.0,6.0,0.0,0.0,
2024-02-23,MEM,False,True,"W, 101-95",37:18,14.0,3.0,5.0,5.0,0.0,0.0,5.0,5.0,12.0,4.0,7.0,0.0,1.0,
2024-03-01,WAS,True,False,"W, 140-115",30:23,22.0,3.0,6.0,6.0,0.0,0.0,0.0,8.0,15.0,2.0,6.0,4.0,5.0,
2024-03-03,MIN,False,False,"W, 89-88",34:24,15.0,1.0,4.0,4.0,1.0,1.0,3.0,5.0,16.0,3.0,11.0,2.0,3.0,
2024-03-04,MIL,False,True,"L, 106-113",36:07,29.0,1.0,5.0,5.0,2.0,0.0,3.0,10.0,17.0,6.0,10.0,3.0,7.0,
2024-03-06,HOU,False,False,"W, 122-116",38:40,21.0,2.0,7.0,7.0,1.0,1.0,2.0,7.0,15.0,4.0,9.0,3.0,3.0,
