date,opponent,home,b2b,result,MIN,PTS,AST,REB,TRB,STL,BLK,TOV,FG,FGA,3P,3PA,FT,FTA,MP
2021-11-27,PHI,False,True,"W, 121-120 (2OT)",47:40,19.0,7.0,6.0,6.0,3.0,1.0,4.0,8.0,21.0,1.0,8.0,2.0,2.0,
2021-11-29,IND,True,False,"W, 100-98",39:22,21.0,5.0,9.0,9.0,3.0,0.0,0.0,7.0,19.0,2.0,7.0,5.0,6.0,
2021-12-01,WAS,False,False,"L, 107-115",38:25,25.0,3.0,3.0,3.0,1.0,1.0,3.0,7.0,17.0,4.0,9.0,7.0,8.0,
2021-12-03,BRK,False,False,"L, 105-110",36:50,19.0,4.0,2.0,2.0,3.0,0.0,8.0,7.0,16.0,1.0,7.0,4.0,4.0,
2021-12-06,ATL,True,False,"L, 110-121",40:03,20.0,7.0,1.0,1.0,2.0,3.0,4.0,6.0,19.0,2.0,6.0,6.0,6.0,
2021-12-08,UTA,True,False,"L, 104-136",33:45,18.0,5.0,2.0,2.0,1.0,0.0,1.0,7.0,16.0,4.0,8.0,0.0,2.0,
2021-12-10,CLE,True,False,"L, 106-123",32:33,13.0,2.0,4.0,4.0,2.0,1.0,3.0,6.0,17.0,1.0,8.0,0.0,0.0,
2021-12-12,POR,False,False,"W, 116-111",29:07,24.0,3.0,4.0,4.0,1.0,0.0,2.0,7.0,13.0,2.0,7.0,8.0,9.0,
2021-12-15,DEN,False,False,"W, 124-107",33:34,38.0,1.0,5.0,5.0,1.0,1.0,2.0,14.0,21.0,10.0,14.0,0.0,0.0,
2021-12-31,UTA,False,False,"L, 108-120",31:31,26.0,2.0,3.0,3.0,0.0,0.0,2.0,9.0,21.0,4.0,10.0,4.0,5.0,
2022-01-02,LAL,False,False,"L, 103-108",37:38,18.0,4.0,7.0,7.0,1.0,1.0,8.0,7.0,19.0,0.0,6.0,4.0,6.0,
2022-01-03,LAC,False,True,"W, 122-104",32:53,28.0,4.0,2.0,2.0,1.0,1.0,4.0,11.0,17.0,5.0,10.0,1.0,1.0,
2022-01-05,OKC,True,False,"W, 98-90",32:25,22.0,2.0,5.0,5.0,5.0,0.0,2.0,8.0,17.0,4.0,10.0,2.0,3.0,
2022-01-07,OKC,False,False,"W, 135-105",29:22,24.0,7.0,6.0,6.0,1.0,1.0,0.0,9.0,16.0,6.0,9.0,0.0,0.0,
2022-01-09,HOU,False,False,"W, 141-123",34:08,19.0,6.0,3.0,3.0,2.0,2.0,2.0,7.0,17.0,2.0,8.0,3.0,3.0,
2022-01-11,NOP,False,False,"L, 125-128",36:57,28.0,5.0,4.0,4.0,1.0,0.0,3.0,10.0,21.0,6.0,12.0,2.0,2.0,
2022-01-13,MEM,False,False,"L, 108-116",38:04,30.0,4.0,2.0,2.0,1.0,0.0,3.0,9.0,20.0,5.0,11.0,7.0,7.0,
2022-01-16,GSW,True,False,"W, 119-99",27:54,9.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,8.0,2.0,4.0,1.0,1.0,
2022-01-18,NYK,False,False,"W, 112-110",39:20,21.0,3.0,3.0,3.0,2.0,0.0,4.0,8.0,17.0,2.0,9.0,3.0,4.0,
2022-01-19,ATL,False,True,"L, 122-134",23:49,20.0,0.0,5.0,5.0,0.0,0.0,0.0,7.0,16.0,4.0,10.0,2.0,2.0,
2022-01-23,BRK,True,False,"W, 136-125",30:52,25.0,4.0,1.0,1.0,2.0,0.0,1.0,8.0,17.0,4.0,8.0,5.0,6.0,
2022-01-25,POR,False,False,"W, 109-107",38:44,40.0,0.0,9.0,9.0,3.0,3.0,1.0,14.0,27.0,5.0,13.0,7.0,11.0,
2022-01-27,GSW,False,False,"L, 115-124",37:20,27.0,6.0,6.0,6.0,1.0,2.0,3.0,8.0,18.0,2.0,11.0,9.0,9.0,
2022-01-28,PHO,False,True,"L, 124-134",37:26,27.0,10.0,5.0,5.0,4.0,1.0,1.0,9.0,20.0,4.0,11.0,5.0,6.0,
2022-01-30,UTA,True,False,"W, 126-106",35:35,15.0,4.0,3.0,3.0,1.0,0.0,5.0,6.0,16.0,2.0,9.0,1.0,1.0,
2022-02-01,DEN,True,False,"W, 130-115",25:37,5.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,1.0,6.0,0.0,0.0,
2022-02-03,DET,False,False,"W, 128-117",34:11,25.0,1.0,3.0,3.0,1.0,0.0,2.0,9.0,21.0,2.0,9.0,5.0,5.0,
2022-02-06,DET,True,False,"W, 118-105",34:59,17.0,5.0,2.0,2.0,2.0,0.0,0.0,4.0,12.0,2.0,6.0,7.0,9.0,
2022-02-08,SAC,False,False,"W, 134-114",25:37,5.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,12.0,0.0,3.0,1.0,2.0,
2022-02-09,SAC,False,True,"L, 119-132",37:54,26.0,1.0,1.0,1.0,0.0,1.0,2.0,10.0,25.0,3.0,9.0,3.0,4.0,
2022-02-11,CHI,False,False,"L, 122-134",37:05,31.0,8.0,6.0,6.0,0.0,1.0,4.0,12.0,22.0,3.0,9.0,4.0,6.0,
2022-02-13,IND,False,False,"W, 129-120",38:35,37.0,4.0,5.0,5.0,4.0,1.0,3.0,13.0,25.0,7.0,13.0,4.0,7.0,
